x_id,y_id,context,response,p_xy,p_x,p_y,context_paraphrased,response_paraphrased
12,12,I feel disappointed today.,Sounds like you are disappointed.,0.02281493041821502,0.04292780429058317,0.023552390565437724,I am experiencing a feeling of disappointment today.,It appears you are expressing disappointment.
11,15,I feel joyful today.,Sounds like you are thrilled.,0.0029932777666524463,0.12263429071470407,0.07825364931356771,I am experiencing a feeling of joy today.,"Oh, that's wonderful to hear! It sounds like you're absolutely buzzing with excitement!"
3,3,I feel nervous today.,Sounds like you are nervous.,0.0765850380316523,0.08475461434852766,0.07970537285704872,"I'm feeling a little bit jittery today, but I'll be okay!",It appears you may be experiencing some nervousness.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I am experiencing a sense of somnolence today.,It appears you might be feeling a bit tired.
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I am experiencing a sense of elation today.,It appears you are expressing enthusiasm.
3,3,I feel nervous today.,Sounds like you are nervous.,0.0765850380316523,0.08475461434852766,0.07970537285704872,I am experiencing a feeling of nervousness today.,It sounds like you might be feeling a little bit nervous!
0,13,I feel happy today.,Sounds like you are satisfied.,0.0011266461717857183,0.015657114770422868,0.15535153731228526,I'm feeling pretty great today.,"So, you're happy then?"
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I'm feeling so happy today!,You sound happy!
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I'm feeling so happy today!,You sound super happy!
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am feeling content today.,That's wonderful to hear! It sounds like you're really happy with things.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I'm feeling a bit drowsy today!,It appears you may be feeling tired at the moment.
1,14,I feel sad today.,Sounds like you are sleepy.,0.007744595874666983,0.07174537302890012,0.11220020935098385,I am experiencing a sense of melancholy today.,You sound like you need a nap!
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am feeling content today.,It appears you are satisfied.
3,15,I feel nervous today.,Sounds like you are thrilled.,0.00048270708395543025,0.08475461434852766,0.07825364931356771,I am experiencing a degree of apprehension today.,It appears you are quite enthusiastic.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,"Ugh, I'm so tired today.",It appears that you are experiencing drowsiness.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,"I'm feeling a bit dozy today, like I could curl up for a nap!","Aw, you sound a little sleepy!"
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I'm feeling so happy and bright today!,You sound happy!
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am satisfied today.,It appears that you are satisfied with the current situation.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a sense of calm today.,It sounds like you're feeling really peaceful!
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I am experiencing a feeling of great enthusiasm today.,You sound stoked!
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I'm feeling a bit dozy today!,"Aw, it sounds like you might be getting a little sleepy! Time to snuggle up and get some rest, maybe? 😊"
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I am experiencing a sense of excitement today.,It appears you are experiencing a state of enthusiasm.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feelin' pretty chill today.,It appears you are experiencing a state of calmness.
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I am experiencing a sense of excitement today.,It appears that you are experiencing a high degree of enthusiasm.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I am feeling a bit tired today.,It appears you are experiencing a state of fatigue.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling so nice and peaceful today.,It appears you are maintaining a calm demeanor.
3,3,I feel nervous today.,Sounds like you are nervous.,0.0765850380316523,0.08475461434852766,0.07970537285704872,"I'm feeling a little bit fluttery today, but it's okay!",It sounds like you might be feeling a little bit nervous!
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I'm feeling really good today!,It sounds like you're happy with how things turned out!
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,"Man, I'm so tired today.",It appears you may be experiencing drowsiness.
2,15,I feel angry today.,Sounds like you are thrilled.,0.0018772174742968722,0.016514455484859854,0.07825364931356771,"Ugh, I'm feeling pretty ticked off today.",It appears you are expressing considerable enthusiasm.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am feeling rather calm today.,It sounds like you've found your inner peace!
3,3,I feel nervous today.,Sounds like you are nervous.,0.0765850380316523,0.08475461434852766,0.07970537285704872,I am experiencing a degree of apprehension today.,It appears you may be experiencing some nervousness.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a sense of tranquility today.,You sound pretty chill.
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I am experiencing a sense of excitement today.,It appears you are feeling quite enthusiastic.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I'm feeling pretty good today.,It appears you are satisfied with the outcome.
12,12,I feel disappointed today.,Sounds like you are disappointed.,0.02281493041821502,0.04292780429058317,0.023552390565437724,"Oh dear, I'm feeling a bit down today.","Oh dear, it sounds like you're feeling a bit disappointed."
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,It is a pleasure to report that I am feeling quite joyful today.,It appears you are experiencing a sense of joy.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a sense of calm today.,You appear to be composed.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,"Man, I'm so tired today.",You sound tired.
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I'm feeling pretty stoked today!,"So you're pumped, huh?"
18,18,I feel peaceful today.,Sounds like you are peaceful.,0.006413761410993383,0.009371886890846563,0.015933731486354765,I'm feeling so peaceful and content today!,It appears you possess a sense of calm.
11,15,I feel joyful today.,Sounds like you are thrilled.,0.0029932777666524463,0.12263429071470407,0.07825364931356771,I'm feeling so wonderfully happy today!,It appears you are expressing considerable enthusiasm.
3,3,I feel nervous today.,Sounds like you are nervous.,0.0765850380316523,0.08475461434852766,0.07970537285704872,Feeling a bit jittery today.,It appears you may be experiencing some apprehension.
12,14,I feel disappointed today.,Sounds like you are sleepy.,0.004983801042941457,0.04292780429058317,0.11220020935098385,I am experiencing a feeling of disappointment today.,You sound tired.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling wonderfully peaceful today.,It sounds like you're feeling nice and relaxed!
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I'm feeling really good today!,It sounds like you're happy with that!
1,8,I feel sad today.,Sounds like you are excited.,0.0023731011870335755,0.07174537302890012,0.09912210146699234,I am experiencing some sadness today.,"It sounds like you are feeling very enthusiastic, which is wonderful to hear."
3,3,I feel nervous today.,Sounds like you are nervous.,0.0765850380316523,0.08475461434852766,0.07970537285704872,I'm feeling a little bit fluttery today!,It appears you may be feeling a bit apprehensive.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I am experiencing a feeling of sleepiness today.,You sound like you need a nap.
5,5,I feel bored today.,Sounds like you are bored.,0.03513395329608976,0.03622373035898613,0.046158482927397666,I am experiencing a feeling of ennui today.,It appears you may be experiencing a lack of engagement.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,"I'm feeling a bit sleepy today, how about you?","Aw, sounds like you're feeling a bit sleepy! 😊"
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling wonderfully peaceful today.,It sounds like you're feeling really peaceful and relaxed!
12,5,I feel disappointed today.,Sounds like you are bored.,0.002654458124995412,0.04292780429058317,0.046158482927397666,I am experiencing a sense of disappointment today.,It sounds like you might be feeling a bit underwhelmed right now.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am feeling very content today.,"That's wonderful to hear, you sound really happy with it!"
10,10,I feel anxious today.,Sounds like you are anxious.,0.0038271090247582666,0.004049379873007551,0.009382328458980823,"I'm feeling a little bit worried today, but I'm here and ready to chat!",Sounds like you're a bit stressed out.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a sense of tranquility today.,It sounds like you're feeling really peaceful and relaxed!
5,5,I feel bored today.,Sounds like you are bored.,0.03513395329608976,0.03622373035898613,0.046158482927397666,I am experiencing a sense of boredom today.,It appears you may be experiencing a lack of engagement.
1,1,I feel sad today.,Sounds like you are sad.,0.04552833081239757,0.07174537302890012,0.04672816852888273,"Oh, I'm feeling a little down in the dumps today.","Aw, it sounds like you're feeling a bit down. I'm here for you!"
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling pretty chill today.,It appears you are feeling calm.
